date,states,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,dateChecked,death,hospitalized,totalTestResults,lastModified,recovered,total,posNeg,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease,hash
2020-06-01,56,1811478.0,6632978.0,3977.0,34327.0,121001.0,8354.0,8486.0,3950.0,704.0,2020-06-01T24:00:00Z,101459.0,121001.0,18619336,2020-06-01T24:00:00Z,,0,0,676,2752,157898,20029,419554,a686ef7be52efe987958010513e133c971b1b710
2020-05-31,56,1791449.0,6475080.0,3723.0,34914.0,118249.0,8373.0,8446.0,3669.0,704.0,2020-05-31T24:00:00Z,100783.0,118249.0,18199782,2020-05-31T24:00:00Z,,0,0,654,698,147988,21694,429140,e7cc4fe5ba38c4a9cacd0b0417809f629eabb21d
2020-05-30,56,1769755.0,6327092.0,1916.0,35761.0,117551.0,8691.0,8325.0,4008.0,698.0,2020-05-30T24:00:00Z,100129.0,117551.0,17770642,2020-05-30T24:00:00Z,,0,0,921,1222,174259,23543,484206,ef19af00848949bc8437ecb7a2c217d1b78f7a05
2020-05-29,56,1746212.0,6152833.0,3047.0,36937.0,116329.0,8923.0,8235.0,4028.0,689.0,2020-05-29T24:00:00Z,99208.0,116329.0,17286436,2020-05-29T24:00:00Z,,0,0,1171,1409,189783,23624,507264,91b445fd613071315c0b350b74878062dd7f43d8
2020-05-28,56,1722588.0,5963050.0,2797.0,38005.0,114920.0,9139.0,8109.0,4079.0,676.0,2020-05-28T24:00:00Z,98037.0,114920.0,16779172,2020-05-28T24:00:00Z,,0,0,1235,1425,188114,22844,494858,2d183549275a2889c94f0d3de9d3df207d983ca9
2020-05-27,56,1699744.0,5774936.0,3132.0,38314.0,113495.0,9246.0,8015.0,4223.0,666.0,2020-05-27T24:00:00Z,96802.0,113495.0,16284314,2020-05-27T24:00:00Z,,0,0,1340,1385,151212,19193,415923,1d48751e239a68f66b3f06cd5039935cb6b5c5ed
2020-05-26,56,1680551.0,5623724.0,2919.0,37751.0,112110.0,9251.0,7899.0,4221.0,650.0,2020-05-26T24:00:00Z,95462.0,112110.0,15868391,2020-05-26T24:00:00Z,,0,0,668,17155,111904,16676,315659,2fe388264ba2ff6cf874acfd875b0d4b4c5edf5b
2020-05-25,56,1663875.0,5511820.0,3368.0,37702.0,94955.0,9114.0,7847.0,4232.0,642.0,2020-05-25T24:00:00Z,94794.0,94955.0,15552732,2020-05-25T24:00:00Z,,0,0,556,669,167737,18543,408751,31b4ab7afb8168b651ac73536c93c757eb9a7dbd
2020-05-24,56,1645332.0,5344083.0,3730.0,37741.0,94286.0,9148.0,7801.0,4380.0,639.0,2020-05-24T24:00:00Z,94238.0,94286.0,15143981,2020-05-24T24:00:00Z,,0,0,689,787,129848,19122,390719,094aa1af2c49ad12475f31582ff8e2677aef3ef3
2020-05-23,56,1626210.0,5214235.0,4084.0,38625.0,93499.0,9382.0,7770.0,4621.0,638.0,2020-05-23T24:00:00Z,93549.0,93499.0,14753262,2020-05-23T24:00:00Z,,0,0,1035,1130,115601,22482,444574,3616ad7ad5adcc43cefd4d722cb1603c4eea1113
2020-05-22,56,1603728.0,5098634.0,3770.0,39999.0,92369.0,9708.0,7689.0,4714.0,633.0,2020-05-22T24:00:00Z,92514.0,92369.0,14308688,2020-05-22T24:00:00Z,,0,0,1286,3751,173269,24127,451428,6c57c9eba7e04990aceb7ac6b03efa03ccdd7e01
2020-05-21,56,1579601.0,4925365.0,3733.0,41353.0,88618.0,9757.0,7423.0,4871.0,616.0,2020-05-21T24:00:00Z,91228.0,88618.0,13857260,2020-05-21T24:00:00Z,,0,0,1381,4374,219192,26751,499343,b0906bf8e5a7ce60c0efccc38d0653efe2750daa
2020-05-20,56,1552850.0,4706173.0,3546.0,41854.0,84244.0,10212.0,7319.0,4907.0,613.0,2020-05-20T24:00:00Z,89847.0,84244.0,13357917,2020-05-20T24:00:00Z,,0,0,1395,1453,167729,21371,449396,e3fe6ec182cdf3e5c2c0d090dfbb5ce88629b78f
2020-05-19,56,1531479.0,4538444.0,2931.0,42019.0,82791.0,10292.0,7217.0,5032.0,606.0,2020-05-19T24:00:00Z,88452.0,82791.0,12908521,2020-05-19T24:00:00Z,,0,0,1327,1286,162780,20700,422660,05d7578772a7b583bdd707d9e8a4290302a6d1e6
2020-05-18,56,1510779.0,4375664.0,2989.0,41935.0,81505.0,10423.0,7064.0,5260.0,602.0,2020-05-18T24:00:00Z,87125.0,81505.0,12485861,2020-05-18T24:00:00Z,,0,0,853,803,131764,20613,348667,88cac96425fc388247d8527a62e1c11627edbbcc
2020-05-17,56,1490166.0,4243900.0,3714.0,42018.0,80702.0,10563.0,7003.0,5467.0,593.0,2020-05-17T24:00:00Z,86272.0,80702.0,12137194,2020-05-17T24:00:00Z,,0,0,862,766,138117,20384,351921,2f579fe7e7cbb420fe8b4c82970b50a82577e1b4
2020-05-16,56,1469782.0,4105783.0,3603.0,43520.0,79936.0,10880.0,6945.0,5532.0,592.0,2020-05-16T24:00:00Z,85410.0,79936.0,11785273,2020-05-16T24:00:00Z,,0,0,1249,1383,132367,23835,394424,33c19d1380bb6d8fb3a6944cecd4ff2fd0443136
2020-05-15,56,1445947.0,3973416.0,2457.0,44553.0,78553.0,11163.0,6890.0,5744.0,589.0,2020-05-15T24:00:00Z,84161.0,78553.0,11390849,2020-05-15T24:00:00Z,,0,0,1537,982,120258,25407,406415,1960689f67d46d0e0d1f1180eeff7a5f010c2ea8
2020-05-14,56,1420540.0,3853158.0,2481.0,45912.0,77571.0,11338.0,6795.0,5940.0,582.0,2020-05-14T24:00:00Z,82624.0,77571.0,10984434,2020-05-14T24:00:00Z,,0,0,1846,2711,138644,26796,388786,38e93738046a3ad43198301ac7baf9ea81a46dec
2020-05-13,56,1393744.0,3714514.0,2667.0,46926.0,74860.0,11664.0,6713.0,6164.0,572.0,2020-05-13T24:00:00Z,80778.0,74860.0,10595648,2020-05-13T24:00:00Z,,0,0,1729,1273,117018,21481,346215,ec4dd9adf88efd725715f5d2c7c706f8c1300b82
2020-05-12,56,1372263.0,3597496.0,1800.0,47347.0,73587.0,11915.0,6585.0,6350.0,559.0,2020-05-12T24:00:00Z,79049.0,73587.0,10249433,2020-05-12T24:00:00Z,,0,0,1518,1192,110171,22521,340824,d756164c2fea3a52b34ac8ce754a4b9b48755b56
2020-05-11,56,1349742.0,3487325.0,1782.0,46554.0,72395.0,11852.0,6488.0,6349.0,551.0,2020-05-11T24:00:00Z,77531.0,72395.0,9908609,2020-05-11T24:00:00Z,,0,0,889,939,209165,18080,374214,08cbc60055885cf61c67f0ccb8b137f36d568cd8
2020-05-10,56,1331662.0,3278160.0,2844.0,46741.0,71456.0,11992.0,6445.0,6392.0,547.0,2020-05-10T24:00:00Z,76642.0,71456.0,9534395,2020-05-10T24:00:00Z,,0,0,1027,565,91529,21112,274264,f57efc9e7e57c6da8493819fc4fe5df4b8d4dd91
2020-05-09,56,1310550.0,3186631.0,3262.0,48576.0,70891.0,12165.0,6367.0,6550.0,543.0,2020-05-09T24:00:00Z,75615.0,70891.0,9260131,2020-05-09T24:00:00Z,,0,0,1459,1128,110811,25280,323895,59928a11b3025c5d0731fbd9778499178924145a
2020-05-08,56,1285270.0,3075820.0,3079.0,49769.0,69763.0,12460.0,6294.0,6793.0,531.0,2020-05-08T24:00:00Z,74156.0,69763.0,8936236,2020-05-08T24:00:00Z,,0,0,1788,5697,104722,27198,312980,30443451b5a7069d5a17bacbb56490ae0cf4daa1
2020-05-07,56,1258072.0,2971098.0,3358.0,51445.0,64066.0,12832.0,5189.0,7067.0,529.0,2020-05-07T24:00:00Z,72368.0,64066.0,8623256,2020-05-07T24:00:00Z,,0,0,2732,3553,94737,27228,329708,336f6ce8d7980c150f28b3006ea990cd9a3ad9e3
2020-05-06,56,1230844.0,2876361.0,3008.0,52607.0,60513.0,13196.0,4911.0,4758.0,449.0,2020-05-06T24:00:00Z,69636.0,60513.0,8293548,2020-05-06T24:00:00Z,,0,0,1931,1505,98543,25312,293617,9bb52e41a6d7dce6b618ecb1ac774a95e1d12b3e
2020-05-05,56,1205532.0,2777818.0,2633.0,53168.0,59008.0,13346.0,4794.0,4810.0,439.0,2020-05-05T24:00:00Z,67705.0,59008.0,7999931,2020-05-05T24:00:00Z,,0,0,2496,1399,105694,22392,279781,77ef9241c6f6085173f4f31992eee2071ffb9b73
2020-05-04,56,1183140.0,2672124.0,2791.0,52375.0,57609.0,13390.0,4579.0,4852.0,430.0,2020-05-04T24:00:00Z,65209.0,57609.0,7720150,2020-05-04T24:00:00Z,,0,0,983,1152,86891,22106,236185,ce385412d41e0e2e27c7312c003df74ca4c3a4d3
2020-05-03,56,1161034.0,2585233.0,2836.0,52623.0,56457.0,13343.0,4502.0,4762.0,425.0,2020-05-03T24:00:00Z,64226.0,56457.0,7483965,2020-05-03T24:00:00Z,,0,0,1247,1027,94072,25759,239746,6154e6c23f2b533a17862630859ffd2760e6c57d
2020-05-02,56,1135275.0,2491161.0,1639.0,54008.0,55430.0,13528.0,4386.0,4846.0,375.0,2020-05-02T24:00:00Z,62979.0,55430.0,7244219,2020-05-02T24:00:00Z,,0,0,1521,1276,80894,29151,272341,dabc8fb5e0128fe0e7929f1b1b375e755276ef36
2020-05-01,56,1106124.0,2410267.0,1496.0,54888.0,54154.0,13572.0,4300.0,4712.0,376.0,2020-05-01T24:00:00Z,61458.0,54154.0,6971878,2020-05-01T24:00:00Z,,0,0,1812,9055,106658,32880,285664,080bbc8fa542224aa52356324b6001740c977219
2020-04-30,56,1073244.0,2303609.0,2805.0,54910.0,45099.0,13982.0,4192.0,4708.0,373.0,2020-04-30T24:00:00Z,59646.0,45099.0,6686214,2020-04-30T24:00:00Z,,0,0,2153,1425,79570,30063,275235,22c4a76b6e568a8c7a4c9609321f5218cd8f7fa0
2020-04-29,56,1043181.0,2224039.0,5023.0,56010.0,43674.0,14254.0,4093.0,4803.0,365.0,2020-04-29T24:00:00Z,57493.0,43674.0,6410979,2020-04-29T24:00:00Z,,0,0,2689,1865,89076,26179,257142,126189b1267960ed42ebc0bbf58053aec4e73691
2020-04-28,56,1017002.0,2134963.0,4064.0,56041.0,41809.0,14280.0,3798.0,4760.0,252.0,2020-04-28T24:00:00Z,54804.0,41809.0,6153837,2020-04-28T24:00:00Z,,0,0,2078,1253,69502,25232,216600,f69a5f06fc5f662fe182247ede9bd4e80ebe0814
2020-04-27,56,991770.0,2065461.0,4030.0,56181.0,40556.0,14496.0,3720.0,4867.0,252.0,2020-04-27T24:00:00Z,52726.0,40556.0,5937237,2020-04-27T24:00:00Z,,0,0,1274,1183,62416,22404,194555,4b9a093bb8001765be49555a2c9fac96b162b16f
2020-04-26,56,969366.0,2003045.0,4165.0,56167.0,39373.0,14753.0,2571.0,5119.0,227.0,2020-04-26T24:00:00Z,51452.0,39373.0,5742682,2020-04-26T24:00:00Z,,0,0,1212,1109,75262,27324,205595,c35c70faffc09a5eefd62d43bab047ee7c873d8b
2020-04-25,56,942042.0,1927783.0,5467.0,57346.0,38264.0,15056.0,2516.0,5266.0,227.0,2020-04-25T24:00:00Z,50240.0,38264.0,5537087,2020-04-25T24:00:00Z,,0,0,1634,1234,120083,40697,275824,4cb993bc458038519517b1f6788647bcff84abdb
2020-04-24,56,901345.0,1807700.0,4370.0,57367.0,37030.0,15274.0,2468.0,5194.0,227.0,2020-04-24T24:00:00Z,48606.0,37030.0,5261263,2020-04-24T24:00:00Z,,0,0,1973,1198,75512,31217,246096,67d752d52406da3797ebd1349acea77b13088f5f
2020-04-23,56,870128.0,1732188.0,4417.0,59215.0,35832.0,15407.0,2428.0,5463.0,227.0,2020-04-23T24:00:00Z,46633.0,35832.0,5015167,2020-04-23T24:00:00Z,,0,0,1806,1409,64683,31938,217920,87500d13157170a21c6b4f1424d70b5c259857e5
2020-04-22,56,838190.0,1667505.0,4231.0,59204.0,34423.0,15705.0,2370.0,5474.0,227.0,2020-04-22T24:00:00Z,44827.0,34423.0,4797247,2020-04-22T24:00:00Z,,0,0,2150,1591,-213981,29273,335191,9ea15321df00da85092b908dd9b4087ccb64b321
2020-04-21,56,808917.0,1881486.0,3937.0,59795.0,32832.0,15636.0,2315.0,5514.0,214.0,2020-04-21T24:00:00Z,42677.0,32832.0,4462056,2020-04-21T24:00:00Z,,0,0,2478,1431,69105,27354,166966,63a6b86de0682e582e307ef088ce75a980fd1d84
2020-04-20,56,781563.0,1812381.0,3983.0,56720.0,31401.0,15099.0,2193.0,5569.0,214.0,2020-04-20T24:00:00Z,40199.0,31401.0,4295090,2020-04-20T24:00:00Z,,0,0,1814,887,63578,24376,143980,5fc94d6cfb4f7f3308e2a618b4b0decfa2f7dcd8
2020-04-19,56,757187.0,1748803.0,11306.0,56491.0,30514.0,15005.0,2145.0,5603.0,214.0,2020-04-19T24:00:00Z,38385.0,30514.0,4151110,2020-04-19T24:00:00Z,,0,0,1765,734,68216,26930,148978,77472581a40f0fe732e6ca000b4d4482ff25d145
2020-04-18,56,730257.0,1680587.0,10048.0,57798.0,29780.0,15388.0,2096.0,5733.0,205.0,2020-04-18T24:00:00Z,36620.0,29780.0,4002132,2020-04-18T24:00:00Z,,0,0,1896,1459,69461,27573,172481,1b9e9bbf9a46bccbad932b07e4db90aecee53991
2020-04-17,56,702684.0,1611126.0,10889.0,58904.0,28321.0,15493.0,2052.0,6098.0,187.0,2020-04-17T24:00:00Z,34724.0,28321.0,3829651,2020-04-17T24:00:00Z,,0,0,2116,1289,67602,31500,172149,5f484b5054b4ed5e543e479136d5a2febc6530cf
2020-04-16,56,671184.0,1543524.0,16872.0,59500.0,27032.0,15830.0,1834.0,5940.0,176.0,2020-04-16T24:00:00Z,32608.0,27032.0,3657502,2020-04-16T24:00:00Z,,0,0,2196,1261,79312,31266,183046,1a67b7cab077219d67c6557cfb738e39726ee5ff
2020-04-15,56,639918.0,1464212.0,16901.0,59930.0,25771.0,15302.0,1710.0,6033.0,173.0,2020-04-15T24:00:00Z,30412.0,25771.0,3474456,2020-04-15T24:00:00Z,,0,0,2541,1176,57485,29834,149278,8180f41ecfe53400b3e4495754544b767e7bca2e
2020-04-14,56,610084.0,1406727.0,16663.0,59601.0,24595.0,14735.0,1642.0,5981.0,171.0,2020-04-14T24:00:00Z,27871.0,24595.0,3325178,2020-04-14T24:00:00Z,,0,0,2356,1466,73268,25943,160030,27e38a9829edaa52314b3c94497aafe70d00541a
2020-04-13,56,584141.0,1333459.0,17059.0,56283.0,23129.0,14199.0,1549.0,6170.0,158.0,2020-04-13T24:00:00Z,25515.0,23129.0,3165148,2020-04-13T24:00:00Z,,0,0,1630,2304,57296,24136,125464,722393acce4c1bc230e0fbae3acbb2cfe4d5e779
2020-04-12,56,560005.0,1276163.0,16425.0,55294.0,20825.0,14188.0,1449.0,5962.0,158.0,2020-04-12T24:00:00Z,23885.0,20825.0,3039684,2020-04-12T24:00:00Z,,0,0,1698,694,67358,28168,140619,fef7d26bdbd70141b6526c14b3505ed3e54520bb
2020-04-11,56,531837.0,1208805.0,16619.0,55563.0,20131.0,13856.0,1399.0,5986.0,152.0,2020-04-11T24:00:00Z,22187.0,20131.0,2899065,2020-04-11T24:00:00Z,,0,0,2079,1208,64373,31323,158549,f619bd973c581df85c7ff53548dac210d1210695
2020-04-10,56,500514.0,1144432.0,17373.0,53167.0,18923.0,12693.0,1179.0,5937.0,39.0,2020-04-10T24:00:00Z,20108.0,18923.0,2740516,2020-04-10T24:00:00Z,,0,0,2081,1999,56216,33778,155771,e516759abbaebb416fe2d9db4bf55880dc931e05
2020-04-09,56,466736.0,1088216.0,17634.0,51323.0,16924.0,12445.0,918.0,5798.0,39.0,2020-04-09T24:00:00Z,18027.0,16924.0,2584745,2020-04-09T24:00:00Z,,0,0,2054,965,82731,34992,171012,09a1d96d5120b700368f6783a075403541bd7edd
2020-04-08,56,431744.0,1005485.0,17273.0,45359.0,15959.0,10276.0,862.0,4142.0,39.0,2020-04-08T24:00:00Z,15973.0,15959.0,2413733,2020-04-08T24:00:00Z,,0,0,1999,1332,68034,30964,165594,3b367a6be212284569e3b9f8424cdd7b5899f3c2
2020-04-07,56,400780.0,937451.0,16588.0,43849.0,14627.0,9978.0,738.0,4047.0,43.0,2020-04-07T24:00:00Z,13974.0,14627.0,2248139,2020-04-07T24:00:00Z,,0,0,2042,370,79011,30416,169756,b988927b4d0a57fa7478a222438461ee6faf4aa9
2020-04-06,56,370364.0,858440.0,17231.0,36159.0,14257.0,7079.0,663.0,2961.0,39.0,2020-04-06T24:00:00Z,11932.0,14257.0,2078383,2020-04-06T24:00:00Z,,0,0,1314,883,69846,28260,137734,c5f4023fd79158b3c8552c196530f7f27ec81c65
2020-04-05,56,342104.0,788594.0,17311.0,32180.0,13374.0,5811.0,609.0,650.0,39.0,2020-04-05T24:00:00Z,10618.0,13374.0,1940649,2020-04-05T24:00:00Z,,0,0,1340,1131,33621,25843,129412,56a4702b083f7b368721d724ef0a2860dfd0bf8c
2020-04-04,56,316261.0,754973.0,15568.0,30456.0,12243.0,5500.0,403.0,656.0,39.0,2020-04-04T24:00:00Z,9278.0,12243.0,1811237,2020-04-04T24:00:00Z,,0,0,1478,1732,143525,33122,231115,80587c8a6dc1df9fb0dc5502807c3dceba5d3011
2020-04-03,56,283139.0,611448.0,61956.0,25723.0,10511.0,4928.0,335.0,623.0,39.0,2020-04-03T24:00:00Z,7800.0,10511.0,1580122,2020-04-03T24:00:00Z,,0,0,1288,1189,54760,31835,142407,64bb07cf101c54d11933762aecfa917b2203918c
2020-04-02,56,251304.0,556688.0,62085.0,22995.0,9322.0,4513.0,305.0,576.0,32.0,2020-04-02T24:00:00Z,6512.0,9322.0,1437715,2020-04-02T24:00:00Z,,0,0,1175,1320,51405,28135,131146,26f5631636844aa583b09bfd838468403f2ae263
2020-04-01,56,223169.0,505283.0,59694.0,20906.0,8002.0,3937.0,256.0,561.0,32.0,2020-04-01T24:00:00Z,5337.0,8002.0,1306569,2020-04-01T24:00:00Z,,0,0,1006,1302,44681,26204,123021,ff9c0ea95e01fd6fa6ac4df035953816fc3ebdfc
2020-03-31,56,196965.0,460602.0,59550.0,18155.0,6700.0,3487.0,230.0,506.0,,2020-03-31T24:00:00Z,4331.0,6700.0,1183548,2020-03-31T24:00:00Z,,0,0,909,1492,44334,25000,114567,90526b05cc4e3b76827c82099c3ac9e59302e16c
2020-03-30,56,171965.0,416268.0,65369.0,15892.0,5208.0,3087.0,187.0,449.0,,2020-03-30T24:00:00Z,3422.0,5208.0,1068981,2020-03-30T24:00:00Z,,0,0,584,584,50165,21139,100592,9af74a2da031ba35ea0217c92e9646458a2d0642
2020-03-29,56,150826.0,366103.0,65404.0,14055.0,4624.0,2456.0,156.0,433.0,,2020-03-29T24:00:00Z,2838.0,4624.0,968389,2020-03-29T24:00:00Z,,0,0,506,559,41832,19683,86974,dcf7d47af449ccca01a78732aff26a64949e4eb4
2020-03-28,56,131143.0,324271.0,65698.0,12393.0,4065.0,2174.0,140.0,390.0,,2020-03-28T24:00:00Z,2332.0,4065.0,881415,2020-03-28T24:00:00Z,,0,0,550,682,68463,19785,111430,abe005e1f102f02d9f2b5c170ca12e0c175d0d6b
2020-03-27,56,111358.0,255808.0,59795.0,10887.0,3383.0,1792.0,124.0,293.0,,2020-03-27T24:00:00Z,1782.0,3383.0,769985,2020-03-27T24:00:00Z,,0,0,411,777,45156,19215,101260,d5ba3a0c7b7fdc61e996b25b56a0f7127ea45fef
2020-03-26,56,92143.0,210652.0,60131.0,7805.0,2606.0,1299.0,91.0,258.0,,2020-03-26T24:00:00Z,1371.0,2606.0,668725,2020-03-26T24:00:00Z,,0,0,313,655,42359,17592,106945,3f1a0fbd764c5dc0c2769cecb7c9b0bb751f20a5
2020-03-25,56,74551.0,168293.0,51143.0,5140.0,1951.0,,74.0,167.0,,2020-03-25T24:00:00Z,1058.0,1951.0,561780,2020-03-25T24:00:00Z,,0,0,241,873,33006,12657,82429,930b9f0e2305059ebad2c840d7f7354cc3c4ed6f
2020-03-24,56,61894.0,135287.0,14368.0,3938.0,1078.0,,,,,2020-03-24T24:00:00Z,817.0,1078.0,479351,2020-03-24T24:00:00Z,,0,0,235,261,33947,10896,86845,32e849c3d4e39fd11946ce09a732102d7f14ac77
2020-03-23,56,50998.0,101340.0,14551.0,2812.0,817.0,,,,,2020-03-23T24:00:00Z,582.0,817.0,392506,2020-03-23T24:00:00Z,,0,0,102,190,21109,11190,57023,967358494042f7a654c41d355dc6cded3c0f7b3e
2020-03-22,56,39808.0,80231.0,3205.0,2173.0,627.0,,,,,2020-03-22T24:00:00Z,480.0,627.0,335483,2020-03-22T24:00:00Z,,0,0,145,139,12428,9228,52323,19c16a608fdc3b746cfb637ef0db7b6721db06cf
2020-03-21,56,30580.0,67803.0,3485.0,1492.0,488.0,,,,,2020-03-21T24:00:00Z,335.0,488.0,283160,2020-03-21T24:00:00Z,,0,0,62,316,16060,6940,52248,7bc14f703b0a0345489a5437f765f16e7e385986
2020-03-20,56,23640.0,51743.0,3645.0,1042.0,172.0,,,,,2020-03-20T24:00:00Z,273.0,172.0,230912,2020-03-20T24:00:00Z,,0,0,70,44,11805,6100,49555,f394c3ea9f5dd4512ac97b9e03527730a79defb1
2020-03-19,56,17540.0,39938.0,3340.0,617.0,128.0,,,,,2020-03-19T24:00:00Z,203.0,128.0,181357,2020-03-19T24:00:00Z,,0,0,51,34,8361,4606,39258,770358482664264ac2b2656143745512b749de55
2020-03-18,56,12934.0,31577.0,2372.0,416.0,94.0,,,,,2020-03-18T24:00:00Z,152.0,94.0,142099,2020-03-18T24:00:00Z,,0,0,26,18,5394,3357,32196,b35682e3205ac56e1b191d7b82528aeca11d0ab8
2020-03-17,56,9577.0,26183.0,1698.0,325.0,76.0,,,,,2020-03-17T24:00:00Z,126.0,76.0,109903,2020-03-17T24:00:00Z,,0,0,24,33,5856,2128,26755,0230ba99995d39345589ac6fc13af33413ac42f9
2020-03-16,56,7449.0,20327.0,1834.0,,43.0,,,,,2020-03-16T24:00:00Z,102.0,43.0,83148,2020-03-16T24:00:00Z,,0,0,22,6,10931,1711,23114,f27f8a0de638f48588bb9ed77f08b9c2762ca6d6
2020-03-15,51,5738.0,9396.0,2117.0,,37.0,,,,,2020-03-15T24:00:00Z,80.0,37.0,60034,2020-03-15T24:00:00Z,,0,0,15,10,1987,1262,10202,a0924c9164c761730ab9406d0803c73665198df3
2020-03-14,51,4476.0,7409.0,1236.0,,27.0,,,,,2020-03-14T24:00:00Z,65.0,27.0,49832,2020-03-14T24:00:00Z,,0,0,8,4,1876,1026,9816,41f4c1d78d885c75b799ec39af65e47a9e779b60
2020-03-13,51,3450.0,5533.0,1035.0,,23.0,,,,,2020-03-13T24:00:00Z,57.0,23.0,40016,2020-03-13T24:00:00Z,,0,0,5,6,1241,858,9733,e388e7bf2afc43f4b4863fccc6f2913ad1a7e00d
2020-03-12,51,2592.0,4292.0,673.0,,17.0,,,,,2020-03-12T24:00:00Z,52.0,17.0,30283,2020-03-12T24:00:00Z,,0,0,9,5,991,677,6683,f832ea8fa9c51c8994733f10e269218041aa8e49
2020-03-11,51,1915.0,3301.0,568.0,,12.0,,,,,2020-03-11T24:00:00Z,43.0,12.0,23600,2020-03-11T24:00:00Z,,0,0,6,3,1021,418,4447,44e8f4c1c6307207a03e37dc5339f255d6e9e810
2020-03-10,51,1497.0,2280.0,453.0,,9.0,,,,,2020-03-10T24:00:00Z,37.0,9.0,19153,2020-03-10T24:00:00Z,,0,0,2,0,494,436,3322,3cf9a91ee8656d2c9821df5749468dd5513c9a66
2020-03-09,51,1061.0,1786.0,315.0,,9.0,,,,,2020-03-09T24:00:00Z,35.0,9.0,15831,2020-03-09T24:00:00Z,,0,0,4,3,442,304,2055,908bee15be9249d18b3b3f22b43ea4141554ddc0
2020-03-08,51,757.0,1344.0,334.0,,6.0,,,,,2020-03-08T24:00:00Z,31.0,6.0,13776,2020-03-08T24:00:00Z,,0,0,4,0,196,170,1130,5f48f3a7066177939318fb82e0c5828d9c599df5
2020-03-07,51,587.0,1148.0,521.0,,6.0,,,,,2020-03-07T24:00:00Z,27.0,6.0,12646,2020-03-07T24:00:00Z,,0,0,1,0,274,142,931,d78189e30a069cfe7b0309c2a0519dacc86e5b75
2020-03-06,40,445.0,874.0,482.0,,6.0,,,,,2020-03-06T24:00:00Z,26.0,6.0,11715,2020-03-06T24:00:00Z,,0,0,6,1,161,138,2177,fd217a7ddf5e698a3c795c546d471a083891e8fe
2020-03-05,32,307.0,713.0,211.0,,5.0,,,,,2020-03-05T24:00:00Z,20.0,5.0,9538,2020-03-05T24:00:00Z,,0,0,4,1,132,65,1515,971f2fd06cb14d47929a8119280c38d236831814
2020-03-04,26,242.0,581.0,106.0,,4.0,,,,,2020-03-04T24:00:00Z,16.0,4.0,8023,2020-03-04T24:00:00Z,,0,0,2,4,576,128,890,7d6894a853e6f2363e366326bfcb0e6693fa16fa
2020-03-03,16,114.0,5.0,,,,,,,,2020-03-03T24:00:00Z,14.0,,7133,2020-03-03T24:00:00Z,,0,0,3,0,2,42,279,20dcc3b78f647536c1ab431a06b4536b424b825f
2020-03-02,12,72.0,3.0,,,,,,,,2020-03-02T24:00:00Z,11.0,,6854,2020-03-02T24:00:00Z,,0,0,3,0,1,30,203,9faeae0b8a26ed8630ba4235337adc5fbd7b042c
2020-03-01,11,42.0,2.0,,,,,,,,2020-03-01T24:00:00Z,8.0,,6651,2020-03-01T24:00:00Z,,0,0,3,0,2,24,96,9a97451e99fb23863c7500f252dca2c5cd48923a
2020-02-29,8,18.0,,,,,,,,,2020-02-29T24:00:00Z,5.0,,6555,2020-02-29T24:00:00Z,,0,0,1,0,0,3,65,ec8dcacd422d50e1a45822f16803851e6a221279
2020-02-28,7,15.0,,,,,,,,,2020-02-28T24:00:00Z,4.0,,6490,2020-02-28T24:00:00Z,,0,0,2,0,0,2,3,0e9e48365880420971efb3500d80081c34497179
2020-02-27,7,13.0,,,,,,,,,2020-02-27T24:00:00Z,2.0,,6487,2020-02-27T24:00:00Z,,0,0,0,0,0,1,6446,82754c8d1a98af8e9f4cd6edc308d4982a58abcd
2020-02-26,6,12.0,,,,,,,,,2020-02-26T24:00:00Z,2.0,,41,2020-02-26T24:00:00Z,,0,0,2,0,0,2,0,b442b66cab4befe408980c6466a56a469451c2d1
2020-02-25,6,10.0,,,,,,,,,2020-02-25T24:00:00Z,0.0,,41,2020-02-25T24:00:00Z,,0,0,0,0,0,1,1,d572198f16ef21555a99e484d1b24f5a6f931486
2020-02-24,6,9.0,,,,,,,,,2020-02-24T24:00:00Z,0.0,,40,2020-02-24T24:00:00Z,,0,0,0,0,0,1,2,5cac91319461d69641df0917fadc1e0641af70e2
2020-02-23,6,8.0,,,,,,,,,2020-02-23T24:00:00Z,0.0,,38,2020-02-23T24:00:00Z,,0,0,0,0,0,1,0,61eb74f03618a57f83dbff58e629c5e51c1528e4
2020-02-22,6,7.0,,,,,,,,,2020-02-22T24:00:00Z,0.0,,38,2020-02-22T24:00:00Z,,0,0,0,0,0,0,1,41bd2e9c52e995e61b314189f2915e5f1fe05c7c
2020-02-21,6,7.0,,,,,,,,,2020-02-21T24:00:00Z,0.0,,37,2020-02-21T24:00:00Z,,0,0,0,0,0,0,1,59e88b8e836265b058cbae7895fa892ef8b19008
2020-02-20,6,7.0,,,,,,,,,2020-02-20T24:00:00Z,0.0,,36,2020-02-20T24:00:00Z,,0,0,0,0,0,0,1,98c9e28ceec3f81af9e70df489aa8d21f0f45753
