"Data Source","World Development Indicators",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Low income","LIC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","39.5026792515436","39.9411940074276","40.3738453605115","40.810096077033","41.2577158349635","41.7206953051093","42.1990021604836","42.6849451760232","43.171423599738","43.6533746441638","44.126765351005","44.5895575937094","45.0403917404967","45.4766770618193","45.896413728772","46.2970919189436","46.6770108013456","47.038824127241","47.3876799232534","47.7283921138118","48.0659658777938","48.4045659736619","48.7438457177438","49.0799428887932","49.4071889321359","49.7125793462484","49.980263363225","50.1988219766285","50.3666144670883","50.4964976827406","50.6120478948755","50.7411320019481","50.902992961385","51.0976652254339","51.3113089632943","51.5415786954834","51.8015395312189","52.1064981360939","52.4665780669992","52.8865125073707","53.3659712889167","53.902174940914","54.4866012837542","55.1105646249755","55.7663140226186","56.4431083563177","57.1322981712624","57.8218057221749","58.4954194607027","59.1378320698608","59.7397397114906","60.3002394036695","60.8265642978128","61.3246035798279","61.7945941642484","62.2353988306971","62.6458718838357","63.0281199479664","63.3874993839884","63.7277492102326","",
"Liechtenstein","LIE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.4219512195122","77.390243902439","76.8365853658537","76.0463414634146","77.7463414634146","79.109756097561","76.8268292682927","79.2756097560976","79.6365853658537","79.9609756097561","81.7707317073171","80.6682926829268","80.9487804878049","81.2951219512195","82.6829268292683","81.5","81.8414634146342","81.7926829268293","82.3829268292683","82.2609756097561","82.0731707317073","82.6560975609756","82.2585365853659","83.7463414634147","83.0414634146342","83.0414634146342","",
"Sri Lanka","LKA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","59.369","59.769","60.177","60.611","61.078","61.579","62.104","62.631","63.144","63.634","64.097","64.528","64.934","65.321","65.694","66.067","66.459","66.874","67.308","67.751","68.171","68.529","68.801","68.975","69.057","69.079","69.086","69.121","69.209","69.352","69.509","69.62","69.639","69.557","69.403","69.259","69.237","69.419","69.845","70.503","71.333","72.233","73.085","73.799","74.337","74.695","74.904","75.037","75.157","75.286","75.439","75.614","75.796","75.974","76.147","76.316","76.482","76.648","76.812","76.978","",
"Lower middle income","LMC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.218376105132","45.8013480770581","46.3763921937996","46.943199797186","47.5002549674935","48.0406034663986","48.557001091574","49.0447173455132","49.5049615175995","49.942940698538","50.371986881643","50.8106959848042","51.2722394618672","51.7633225386626","52.2835582337296","52.8269068710768","53.3811420829996","53.9275884381121","54.4511599596974","54.942902937396","55.3979770580529","55.8209818562691","56.2231393552399","56.6153561281696","57.0026503969171","57.3889162698761","57.7766938134623","58.1791504657027","58.5641871165156","58.9543357384338","59.3347042768833","59.6918126719612","60.0455286192962","60.3840460959891","60.7113201702701","61.0249221415023","61.3544380436724","61.6812519096394","62.0073584055734","62.3100783952088","62.6152896245729","62.938881556494","63.2778292258083","63.620684901315","63.9766936718309","64.3440899343236","64.731971025179","65.1322596805634","65.5370631776845","65.9570768220859","66.3721585239513","66.7663050341972","67.136205351818","67.4867179415325","67.8115066145115","68.1100477337652","68.3865324929242","68.6411330020556","68.8696371531745","69.0884916733126","",
"Low & middle income","LMY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","47.1970743391928","47.7128204470964","48.3074063481147","49.0079171391672","49.8208208337034","50.7141715215563","51.6428730623007","52.5589483766968","53.42441994305","54.2100440804109","54.9327267658387","55.5812183296873","56.1686770111634","56.7433603032903","57.3014140971392","57.8121535805014","58.3190638904665","58.7983618046165","59.2502244133955","59.6556633773899","60.0445625265288","60.4153108127872","60.7755153566299","61.0974645458699","61.3931372162461","61.71771696889","62.0647755338208","62.344912206953","62.6019390455686","62.8356682481149","63.0550044165125","63.2700445504703","63.4189227380333","63.5638622333168","63.7717717609484","64.0040143184706","64.2902714465111","64.5892294530042","64.8628913702886","65.1031441313423","65.3754761048534","65.6589807057638","65.9465242808597","66.2451834247734","66.5682183004913","66.8849492360697","67.2462615784439","67.606550527045","67.9575775913149","68.3304855198214","68.6806222951055","69.0414792010121","69.3775382911423","69.7055269830212","70.0029899892461","70.286533124493","70.5508693014677","70.8011654553199","71.0126873326864","71.212748780429","",
"Lesotho","LSO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","47.919","48.162","48.383","48.59","48.797","49.015","49.254","49.523","49.829","50.18","50.584","51.048","51.565","52.129","52.731","53.367","54.03","54.709","55.39","56.058","56.702","57.319","57.901","58.437","58.91","59.309","59.632","59.868","60","60.003","59.837","59.464","58.868","58.05","57.022","55.782","54.334","52.728","51.034","49.328","47.691","46.197","44.898","43.845","43.083","42.658","42.595","42.854","43.384","44.146","45.1","46.207","47.416","48.663","49.891","51.038","52.059","52.947","53.705","54.331","",
"Late-demographic dividend","LTE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","50.2472965163278","50.7473910853136","51.386757732046","52.2578216111088","53.3628625343989","54.6652544194293","56.0404974856232","57.3966237228494","58.681925821726","59.7861718982925","60.7699213054716","61.5948245777963","62.3242005690947","62.9981413805928","63.6532530911102","64.1928083066593","64.7502905013462","65.266813557834","65.7455653662876","66.1611073098407","66.5498632634624","66.9481373968113","67.3186106615338","67.6038205919217","67.8358022859241","68.1293692358786","68.4848004970497","68.677923525956","68.8482964469036","68.9593122350613","69.0643651227975","69.154422776031","69.153264494028","69.1324359101229","69.2505278535674","69.451955045684","69.7680809862841","70.0928935709405","70.3921386110743","70.6198027320481","70.9034772524332","71.2118507046237","71.4996824706232","71.7917415596565","72.1189042769398","72.4018721796934","72.7564817601626","73.081785485558","73.377563431943","73.7030766456065","73.9834129812585","74.317325339704","74.6091830536044","74.9180862756986","75.198080177383","75.4709731462364","75.7464349716241","76.015442588935","76.2247835264612","76.4341132317575","",
"Lithuania","LTU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.8473170731707","70.1026829268293","69.0953658536585","70.2043902439024","71.5090243902439","71.3251219512195","71.520243902439","71.6039024390244","71.3136585365854","70.9285365853659","70.8043902439024","71.7353658536585","71.0246341463415","71.3321951219512","71.2441463414634","70.8673170731707","70.9580487804878","70.809512195122","70.6046341463415","70.4821951219512","70.4821951219512","70.4607317073171","70.8368292682927","70.7778048780488","70.32","70.5012195121951","72.0807317073171","71.9346341463415","71.7621951219512","71.4253658536585","71.1607317073171","70.3641463414634","70.2343902439025","68.9104878048781","68.530243902439","69.0063414634147","70.1080487804878","70.9090243902439","71.219512195122","71.5707317073171","72.0195121951219","71.6585365853659","71.7609756097561","72.0609756097561","71.9609756097561","71.2536585365854","71.0560975609756","70.9","71.8121951219512","72.9146341463415","73.2682926829268","73.5634146341464","73.8634146341464","73.9146341463415","74.5170731707317","74.3219512195122","74.6707317073171","75.4804878048781","75.6804878048781","76.1341463414634","",
"Luxembourg","LUX","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.4463902439024","68.7377317073171","68.9981219512195","69.2230731707317","69.4110487804878","69.5610243902439","69.6744634146341","69.7613414634146","69.8351463414634","69.9048536585366","69.9834634146341","70.0814390243902","70.2053170731707","70.3581707317073","70.5425609756098","70.7576097560976","70.998512195122","71.2562926829268","71.5224634146342","71.7944634146342","72.0726097560976","72.3576829268293","72.6534634146341","72.9588780487805","73.2719268292683","73.585756097561","73.8946097560976","74.193756097561","74.4803414634146","74.7524146341463","75.0104146341463","75.4634146341463","75.7707317073171","75.7121951219512","76.3707317073171","76.5121951219512","76.519512195122","76.880487804878","77.0170731707317","77.7707317073171","77.8731707317073","77.8243902439025","77.9658536585366","77.7268292682927","79.1219512195122","79.4317073170732","79.2878048780488","79.3829268292683","80.5390243902439","80.6365853658537","80.6317073170732","80.9878048780488","81.3926829268293","81.8","82.2292682926829","82.2926829268293","82.6853658536585","82.0951219512195","82.2951219512195","82.4463414634146","",
"Latvia","LVA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.7868292682927","70.0324390243903","69.430487804878","69.8290243902439","71.0280487804878","70.7265853658537","70.7073170731707","70.3939024390244","70.0429268292683","69.7968292682927","69.8353658536586","70.1646341463415","69.8787804878049","69.8134146341464","69.7409756097561","68.9253658536585","69.0478048780488","69.1046341463415","68.9878048780488","68.4956097560976","68.8085365853659","68.7863414634146","69.3282926829268","69.1190243902439","69.1629268292683","69.2914634146342","70.6224390243903","70.6929268292683","70.6153658536585","70.1553658536586","69.2731707317073","69.0324390243903","68.3960975609756","66.7226829268293","65.6643902439025","66.3912195121951","68.7765853658537","69.3492682926829","69.0121951219512","69.7429268292683","70.3146341463415","70.7609756097561","70.9609756097561","71.2658536585366","72.0268292682927","71.3560975609756","70.8658536585366","71.019512195122","72.419512195122","73.0804878048781","73.4829268292683","73.5756097560976","73.7780487804878","73.9829268292683","74.1243902439024","74.4804878048781","74.580487804878","74.6292682926829","74.7829268292683","75.2390243902439","",
"Macao SAR, China","MAC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.828","65.301","65.757","66.199","66.629","67.055","67.486","67.928","68.388","68.865","69.36","69.869","70.384","70.897","71.4","71.887","72.352","72.793","73.209","73.602","73.974","74.33","74.677","75.02","75.362","75.702","76.036","76.363","76.68","76.99","77.296","77.607","77.926","78.253","78.588","78.925","79.256","79.573","79.872","80.15","80.407","80.645","80.87","81.089","81.304","81.523","81.748","81.981","82.22","82.462","82.704","82.938","83.158","83.361","83.543","83.707","83.854","83.989","84.118","84.244","",
"St. Martin (French part)","MAF","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","73.219512195122","72.7682926829268","72.919512195122","72.6682926829268","73.519512195122","73.6707317073171","74.2707317073171","74.3219512195122","74.5219512195122","75.9243902439025","75.4243902439025","75.5731707317073","75.7731707317073","75.9731707317073","76.1243902439025","76.2731707317073","76.4731707317073","76.6731707317073","76.8731707317073","76.9731707317073","77.1731707317073","77.3731707317073","77.5219512195122","77.6731707317073","77.8731707317073","78.0219512195122","78.2219512195122","78.3731707317073","78.5219512195122","78.7219512195122","78.8731707317073","79.0219512195122","79.1731707317073","79.3219512195122","79.5219512195122","79.6219512195122","79.8219512195122","79.9731707317073","",
"Morocco","MAR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","48.458","48.88","49.307","49.738","50.168","50.593","51.009","51.413","51.808","52.195","52.572","52.94","53.305","53.676","54.066","54.492","54.976","55.525","56.142","56.823","57.56","58.339","59.139","59.936","60.717","61.469","62.188","62.877","63.535","64.157","64.732","65.251","65.715","66.128","66.501","66.846","67.175","67.508","67.86","68.245","68.684","69.193","69.769","70.399","71.067","71.746","72.403","73.009","73.546","74.003","74.382","74.696","74.97","75.227","75.477","75.726","75.974","76.218","76.453","76.68","",
"Monaco","MCO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","61.995","62.367","62.743","63.122","63.496","63.856","64.186","64.476","64.718","64.908","65.045","65.134","65.186","65.213","65.221","65.209","65.172","65.111","65.037","64.971","64.951","65.022","65.205","65.499","65.887","66.33","66.772","67.156","67.44","67.605","67.643","67.563","67.408","67.221","67.03","66.867","66.761","66.722","66.752","66.852","67.006","67.185","67.362","67.521","67.665","67.82","68.022","68.302","68.671","69.119","69.616","70.119","70.581","70.968","71.267","71.478","71.617","71.717","71.808","71.901","",
"Madagascar","MDG","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","39.962","40.444","40.924","41.401","41.876","42.351","42.828","43.31","43.796","44.283","44.771","45.257","45.735","46.203","46.656","47.094","47.517","47.926","48.317","48.683","49.005","49.26","49.442","49.56","49.634","49.694","49.781","49.932","50.176","50.53","51.003","51.595","52.278","53.022","53.808","54.616","55.43","56.239","57.028","57.782","58.485","59.129","59.717","60.256","60.752","61.212","61.65","62.079","62.509","62.944","63.388","63.836","64.28","64.713","65.133","65.539","65.931","66.311","66.681","67.041","",
"Maldives","MDV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","37.343","37.936","38.56","39.209","39.878","40.56","41.252","41.954","42.669","43.397","44.142","44.908","45.7","46.52","47.368","48.25","49.167","50.116","51.087","52.069","53.046","53.998","54.913","55.787","56.621","57.424","58.213","59.008","59.823","60.664","61.529","62.413","63.302","64.185","65.059","65.923","66.784","67.644","68.501","69.348","70.173","70.964","71.708","72.399","73.034","73.612","74.138","74.621","75.073","75.499","75.905","76.293","76.664","77.018","77.36","77.691","78.013","78.325","78.627","78.921","",
"Middle East & North Africa","MEA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.4416437804727","47.5470280444846","48.143018569975","48.2311987362649","48.8261107653029","49.4198734799473","50.4807976680217","51.0392498436689","51.5886099576101","52.1478728773183","52.7325436234822","53.3571612326633","53.9967108462746","54.7071218245683","55.4240293956282","56.1367472110406","56.8055699064283","57.3721320210801","57.8543934419125","58.2623875294842","58.6371631494414","59.0359020049081","59.5027477716427","60.093075714938","60.8008353822986","61.6160925780423","62.4880818735532","63.3829280850712","64.2194940830847","65.0412532977309","65.769985519142","66.3913151897747","66.8867472030186","67.3878829129527","67.8317209469183","68.2540333355807","68.6267240099604","68.9587904272045","69.2753261610132","69.5863097128356","69.8872567466565","70.1860594030362","70.4700171440522","70.7515444271799","71.0375708131632","71.3100305503463","71.584939952882","71.8413034065733","72.0913337214815","72.325994038037","72.5391836226179","72.7374924061445","72.931661173815","73.1323973194867","73.3264377801142","73.5148446917032","73.7107710168387","73.8998180588421","74.0888330897789","74.2705887609257","",
"Mexico","MEX","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","57.077","57.668","58.193","58.656","59.069","59.447","59.807","60.165","60.536","60.932","61.362","61.829","62.327","62.845","63.378","63.922","64.467","65.009","65.54","66.055","66.553","67.031","67.493","67.942","68.38","68.809","69.232","69.649","70.062","70.469","70.866","71.248","71.61","71.953","72.279","72.598","72.925","73.268","73.625","73.988","74.34","74.658","74.922","75.118","75.243","75.3","75.296","75.255","75.194","75.128","75.065","75.011","74.966","74.93","74.908","74.904","74.917","74.947","74.992","75.054","",
"Marshall Islands","MHL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.1414634146341","","","","","","","","","","","","67.5048780487805","65.2390243902439","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","47.6974308261774","48.2231129805728","48.8303297812635","49.5477328777981","50.3847082359392","51.3067987798919","52.2655135632453","53.2111247542671","54.1030752062799","54.9101252625038","55.6506017635597","56.3126623785112","56.911067422851","57.4972295986772","58.0673174723703","58.5889825018833","59.1085974349157","59.6005515326786","60.0641375785647","60.4784645690128","60.8751758735799","61.2515803174965","61.6163756955056","61.9406379683022","62.2380452926805","62.5684741031802","62.9260558745061","63.2158385226299","63.4854456533638","63.7341588879911","63.9696104871915","64.1997937760362","64.3615286082653","64.5156624734201","64.7362883052892","64.9817103660551","65.2827332281893","65.5919618214597","65.8730985475862","66.1120975235043","66.3799359429584","66.6574203156175","66.9353618287","67.2217862023511","67.5314477886073","67.8316341309087","68.1786332778679","68.5238104508218","68.859329005746","69.2206342856758","69.5597501352669","69.9136160341661","70.2427865801513","70.5652927985859","70.8567291205715","71.1357671983716","71.3966871625879","71.6450335323417","71.8531277650244","72.050865239648","",
"North Macedonia","MKD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","60.633","61.259","61.87","62.469","63.06","63.642","64.216","64.775","65.313","65.824","66.301","66.736","67.128","67.474","67.773","68.02","68.212","68.355","68.462","68.549","68.64","68.764","68.936","69.162","69.442","69.76","70.094","70.414","70.7","70.945","71.152","71.331","71.502","71.68","71.871","72.08","72.309","72.55","72.795","73.038","73.267","73.47","73.642","73.781","73.892","73.986","74.08","74.19","74.324","74.484","74.662","74.846","75.019","75.171","75.299","75.406","75.498","75.589","75.688","75.797","",
"Mali","MLI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","28.199","28.345","28.535","28.782","29.097","29.489","29.959","30.496","31.086","31.72","32.388","33.078","33.782","34.493","35.205","35.921","36.645","37.385","38.142","38.909","39.677","40.435","41.173","41.879","42.545","43.17","43.759","44.315","44.838","45.323","45.746","46.076","46.305","46.445","46.52","46.573","46.658","46.823","47.103","47.515","48.069","48.758","49.54","50.373","51.224","52.057","52.839","53.553","54.193","54.756","55.251","55.701","56.135","56.578","57.036","57.509","57.987","58.452","58.893","59.306","",
"Malta","MLT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.433243902439","69.6143902439024","69.7706585365854","69.9199512195122","70.0757317073171","70.2479268292683","70.4410487804878","70.6480731707317","70.8630487804878","71.0829512195122","71.3052926829268","71.5225365853659","71.731243902439","71.9274390243903","72.1111951219512","72.2810975609756","72.4367804878049","72.5838048780488","72.7321219512195","72.8911951219512","73.0778536585366","73.3109024390244","73.5981463414634","73.94","74.3309756097561","74.7581463414634","75.2041951219512","75.6448292682927","76.0626585365854","76.4452682926829","76.7860731707317","77.0844634146341","77.3508048780488","77.5934878048781","77.8175365853659","77.290243902439","77.3414634146342","77.7390243902439","77.5878048780488","77.5","78.3487804878049","78.8439024390244","78.7390243902439","78.5463414634146","79.2536585365854","79.3","79.4390243902439","79.7926829268293","79.6365853658537","80.2414634146342","81.3975609756098","80.7463414634146","80.7463414634146","81.7463414634146","82.0463414634146","81.8975609756097","82.4536585365854","82.3463414634146","82.4487804878049","82.6","",
"Myanmar","MMR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.381","42.961","43.567","44.215","44.907","45.63","46.357","47.055","47.698","48.279","48.796","49.258","49.686","50.098","50.503","50.907","51.312","51.714","52.113","52.511","52.91","53.315","53.726","54.14","54.556","54.97","55.375","55.768","56.144","56.505","56.849","57.18","57.504","57.823","58.141","58.46","58.78","59.101","59.422","59.744","60.063","60.377","60.685","60.989","61.294","61.607","61.938","62.294","62.678","63.089","63.525","63.983","64.453","64.921","65.378","65.81","66.205","66.558","66.867","67.134","",
"Middle East & North Africa (excluding high income)","MNA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.3631073466669","46.9639987172772","47.5582124947544","48.1491158089562","48.7399169897761","49.3275278034668","49.9065771724678","50.4739709725056","51.0311696064093","51.5840320102497","52.1492109393127","52.7482093689662","53.3899133141205","54.0714290983881","54.7791870248914","55.4752755513416","56.1120745202595","56.6594072451424","57.109857843666","57.4773627733805","57.8093916719272","58.1715087908599","58.6240812472789","59.2057435552502","59.9237623878319","60.763098721552","61.6850169392952","62.6252873382612","63.5287260922319","64.3646558034786","65.1362877518644","65.7821111294269","66.3489356578205","66.8547285962972","67.3072547694475","67.7142724576053","68.0839401730085","68.4251375792625","68.7457894596679","69.0532084799274","69.3546940911734","69.6539581755968","69.9498828394032","70.2413595410357","70.5296582926455","70.8130182015968","71.0873069902218","71.347643906444","71.5886156679299","71.8098594580354","72.0147009928834","72.2108647960914","72.4050187044012","72.6023183586156","72.8011669298494","73.0002960434491","73.1981752842958","73.3942152265809","73.5873387037914","73.7775893150047","",
"Montenegro","MNE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","63.82","64.508","65.181","65.827","66.438","67.022","67.593","68.169","68.756","69.348","69.929","70.476","70.968","71.392","71.748","72.041","72.286","72.504","72.714","72.922","73.13","73.334","73.524","73.693","73.843","73.981","74.116","74.255","74.395","74.526","74.627","74.669","74.634","74.519","74.334","74.099","73.845","73.607","73.416","73.287","73.228","73.233","73.285","73.37","73.486","73.642","73.85","74.115","74.43","74.784","75.151","75.505","75.823","76.089","76.297","76.452","76.568","76.667","76.77","76.884","",
"Mongolia","MNG","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","48.392","49.304","50.185","51.012","51.771","52.461","53.098","53.702","54.285","54.845","55.364","55.819","56.192","56.477","56.676","56.796","56.848","56.86","56.861","56.875","56.936","57.074","57.295","57.595","57.968","58.392","58.836","59.266","59.655","59.992","60.268","60.486","60.67","60.841","61.015","61.211","61.447","61.73","62.063","62.446","62.869","63.319","63.777","64.23","64.671","65.103","65.538","65.985","66.447","66.916","67.38","67.818","68.217","68.566","68.863","69.111","69.321","69.509","69.689","69.87","",
"Northern Mariana Islands","MNP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","39.439","39.879","40.238","40.508","40.698","40.822","40.904","40.975","41.061","41.178","41.343","41.567","41.836","42.135","42.451","42.759","43.028","43.242","43.391","43.479","43.515","43.521","43.527","43.56","43.637","43.772","43.975","44.235","44.541","44.887","45.261","45.647","46.033","46.41","46.772","47.123","47.47","47.826","48.194","48.572","48.946","49.295","49.61","49.889","50.143","50.387","50.641","50.934","51.292","51.738","52.31","53.043","53.931","54.949","56.062","57.206","58.309","59.309","60.163","60.854","",
"Mauritania","MRT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","44.432","45.132","45.834","46.531","47.214","47.868","48.476","49.032","49.536","49.99","50.404","50.788","51.16","51.539","51.935","52.358","52.817","53.306","53.82","54.357","54.913","55.486","56.066","56.643","57.204","57.735","58.226","58.671","59.065","59.405","59.688","59.914","60.092","60.231","60.341","60.426","60.493","60.545","60.593","60.643","60.706","60.788","60.892","61.018","61.17","61.349","61.552","61.776","62.015","62.266","62.527","62.799","63.079","63.366","63.654","63.936","64.208","64.464","64.704","64.925","",
"Mauritius","MUS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","58.7452195121951","59.7483658536585","60.6269024390244","61.3576585365854","61.9349512195122","62.3582926829268","62.6387073170732","62.8153170731707","62.9316829268293","63.0201951219512","63.1180487804878","63.2533414634146","63.4399512195122","63.6855365853659","63.9999756097561","64.3905365853659","64.8556341463415","65.3724390243903","65.9133170731707","66.4557804878049","66.9653902439024","67.4073902439025","67.7653658536585","68.0376097560976","68.2303658536585","68.3706829268293","68.4993658536585","68.655512195122","68.8630243902439","69.1240243902439","69.4048780487805","69.9560975609756","70.0585365853659","70.1073170731707","70.1585365853659","70.3258536585366","70.3229268292683","70.4048780487805","70.6073170731707","70.9609756097561","71.6634146341463","71.7658536585366","71.9658536585366","72.1170731707317","72.2658536585366","72.4321951219512","72.4321951219512","72.5707317073171","72.5707317073171","72.8824390243903","72.9673170731707","73.2668292682927","73.8634146341464","74.0170731707317","74.1943902439024","74.3531707317073","74.3948780487805","74.5146341463415","74.4163414634146","74.2358536585366","",
"Malawi","MWI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","36.672","36.934","37.183","37.421","37.655","37.899","38.174","38.494","38.866","39.289","39.756","40.254","40.762","41.262","41.744","42.206","42.649","43.082","43.504","43.912","44.296","44.646","44.954","45.216","45.432","45.606","45.746","45.86","45.957","46.038","46.096","46.121","46.108","46.055","45.969","45.846","45.677","45.479","45.285","45.136","45.09","45.204","45.517","46.052","46.823","47.844","49.118","50.595","52.206","53.888","55.564","57.161","58.629","59.931","61.042","61.953","62.681","63.279","63.798","64.263","",
"Malaysia","MYS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","59.991","60.515","61.012","61.486","61.943","62.39","62.833","63.277","63.719","64.161","64.595","65.013","65.407","65.775","66.117","66.442","66.761","67.085","67.42","67.766","68.117","68.461","68.788","69.09","69.366","69.621","69.866","70.11","70.358","70.612","70.865","71.106","71.326","71.519","71.687","71.834","71.972","72.11","72.257","72.418","72.594","72.782","72.976","73.17","73.364","73.555","73.744","73.931","74.118","74.305","74.493","74.683","74.877","75.072","75.268","75.461","75.649","75.828","75.997","76.156","",
"North America","NAC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.89360375709","70.3680173824054","70.2327068020475","70.0503873907244","70.3132050501549","70.3667219117723","70.3780704719147","70.7143822608961","70.1762415741042","70.6947644224401","70.9854796049968","71.2911398971171","71.3262726176852","71.5294473070827","72.079596820105","72.6936149274565","72.9532043238988","73.3494111524674","73.4701710663699","73.9079407532592","73.7524307947342","74.1516423727685","74.4981547140922","74.620261500748","74.7253891177811","74.7402450345396","74.8013795712664","74.958115597837","74.9785416151833","75.2262984591507","75.4350452733174","75.5906183441826","75.8269374795246","75.6585366566257","75.838641999693","75.860600246286","76.2401048507992","76.6271935103358","76.7828622234177","76.8091316391787","76.8819963377772","77.0824100401778","77.1878181356609","77.3028107705753","77.7244879766956","77.7540822503293","77.9493926735038","78.2395484709121","78.3009807985721","78.6477282693838","78.8094555298644","78.9205589068046","79.0314779893629","79.0422100128331","79.1380829122827","79.012114325868","78.8773349028289","78.879092460527","78.9867913071173","79.1233025829812","",
"Namibia","NAM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.483","47.231","47.957","48.656","49.325","49.958","50.554","51.116","51.65","52.163","52.669","53.184","53.714","54.262","54.82","55.369","55.882","56.338","56.731","57.067","57.374","57.69","58.049","58.464","58.933","59.451","60.007","60.556","61.044","61.42","61.608","61.531","61.165","60.516","59.609","58.479","57.179","55.806","54.462","53.231","52.192","51.399","50.862","50.589","50.6","50.931","51.609","52.593","53.817","55.207","56.665","58.085","59.387","60.513","61.425","62.119","62.625","63.021","63.373","63.708","",
"New Caledonia","NCL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","58.6390243902439","59.0390243902439","59.4390243902439","59.8878048780488","60.3365853658537","60.7853658536585","61.2341463414634","61.6829268292683","62.1317073170732","62.5804878048781","63.0292682926829","63.4780487804878","63.9268292682927","64.3756097560976","64.8243902439024","65.2731707317073","65.7219512195122","66.1707317073171","66.3036585365854","66.4365853658537","66.569512195122","66.7024390243903","66.919512195122","68.5878048780488","68.0634146341464","68.7658536585366","69.0634146341463","69.4268292682927","69.4536585365854","69.0853658536585","70.4853658536585","70.3585365853659","71.6146341463415","71.6560975609756","70.6731707317073","72.009756097561","71.9975609756098","71.7390243902439","74.3756097560976","73.8756097560976","75.1634146341463","74.8317073170732","75.1024390243903","75.2707317073171","75.4707317073171","75.7219512195122","76.0756097560976","76.4780487804878","76.6804878048781","76.9804878048781","77.2804878048781","76.6317073170732","77.0780487804878","77.1780487804878","77.2365853658537","77.2804878048781","76.9317073170732","77.5390243902439","77.4341463414634","77.6341463414634","",
"Niger","NER","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","35.053","35.141","35.223","35.298","35.368","35.435","35.501","35.573","35.658","35.76","35.883","36.031","36.203","36.402","36.633","36.905","37.227","37.6","38.02","38.48","38.962","39.45","39.927","40.385","40.821","41.241","41.654","42.079","42.53","43.014","43.538","44.103","44.703","45.33","45.979","46.641","47.307","47.97","48.627","49.279","49.928","50.584","51.256","51.95","52.668","53.411","54.18","54.968","55.764","56.557","57.333","58.081","58.79","59.455","60.07","60.631","61.137","61.599","62.024","62.42","",
