Date,AAPL,MSFT,IBM
2021-08-20,147.9740447998047,303.8041687011719,131.24105834960938
2021-08-23,149.49183654785156,304.0936584472656,131.72219848632812
2021-08-24,149.40194702148438,302.0673522949219,131.92974853515625
2021-08-25,148.14378356933594,301.45849609375,131.94862365722656
2021-08-26,147.32498168945312,298.5438232421875,130.92971801757812
2021-08-27,148.38345336914062,299.17266845703125,131.52407836914062
2021-08-30,152.8968505859375,303.03558349609375,131.1089630126953
2021-08-31,151.60873413085938,301.3287353515625,132.40147399902344
2021-09-01,152.28773498535156,301.27880859375,131.42030334472656
2021-09-02,153.4260711669922,300.60003662109375,132.0901336669922
2021-09-03,154.07513427734375,300.590087890625,131.68446350097656
2021-09-07,156.46165466308594,299.6318054199219,130.2504425048828
2021-09-08,154.8839569091797,299.6617431640625,130.82594299316406
2021-09-09,153.84547424316406,296.7071838378906,129.94854736328125
2021-09-10,148.75289916992188,295.16998291015625,129.26927185058594
2021-09-13,149.33206176757812,296.4476318359375,130.33535766601562
2021-09-14,147.9041290283203,299.2425537109375,128.5145263671875
2021-09-15,148.81280517578125,304.26336669921875,129.4390869140625
2021-09-16,148.57315063476562,304.6626281738281,128.712646484375
2021-09-17,145.84713745117188,299.3223876953125,127.58053588867188
2021-09-20,142.731689453125,293.7625427246094,126.71257019042969
2021-09-21,143.22096252441406,294.2616271972656,125.4483642578125
2021-09-22,145.637451171875,298.03472900390625,127.01446533203125
2021-09-23,146.61602783203125,299.012939453125,128.99566650390625
2021-09-24,146.7058868408203,298.8033447265625,129.71267700195312
2021-09-27,145.15814208984375,293.6328125,130.72215270996094
2021-09-28,141.70318603515625,283.0022277832031,129.69381713867188
2021-09-29,142.62185668945312,283.4813537597656,131.30709838867188
2021-09-30,141.29379272460938,281.4051818847656,131.07122802734375
2021-10-01,142.44210815429688,288.5720520019531,135.21290588378906
2021-10-04,138.93722534179688,282.5929870605469,135.9582061767578
2021-10-05,140.90435791015625,288.2326965332031,135.05252075195312
2021-10-06,141.79306030273438,292.57470703125,134.3072052001953
2021-10-07,143.0811767578125,294.3115539550781,133.78831481933594
2021-10-08,142.69174194335938,294.3115539550781,135.11856079101562
2021-10-11,142.6018829345703,293.69268798828125,134.3732452392578
2021-10-12,141.30377197265625,292.34515380859375,132.52410888671875
2021-10-13,140.70465087890625,295.7688903808594,132.79771423339844
2021-10-14,143.5504913330078,302.1971130371094,135.27894592285156
2021-10-15,144.62892150878906,303.6544494628906,136.429931640625
2021-10-18,146.33642578125,306.7288513183594,134.26947021484375
2021-10-19,148.54319763183594,307.6671447753906,133.94871520996094
2021-10-20,149.04248046875,306.8486328125,133.87322998046875
2021-10-21,149.26214599609375,310.1925048828125,121.07083129882812
2021-10-22,148.4733123779297,308.5954284667969,120.64628601074219
2021-10-25,148.4233856201172,307.56732177734375,120.41986846923828
2021-10-26,149.10240173339844,309.5436706542969,119.93871307373047
2021-10-27,148.63308715820312,322.5798645019531,118.08958435058594
2021-10-28,152.34765625,323.7576904296875,118.7216796875
2021-10-29,149.58169555664062,331.014404296875,118.02354431152344
2021-11-01,148.742919921875,328.7685241699219,119.13679504394531
